Wycliffe-005-001r-2010-col1.jpg,534,1259,630,1428,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,0,731,153,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,153,731,375,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,375,731,603,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,603,731,705,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,705,731,956,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,956,731,1055,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,1055,731,1278,unlabeled
Wycliffe-005-001r-2010-col1.jpg,630,1278,731,1357,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,0,832,51,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,51,832,127,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,127,832,216,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,216,832,456,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,456,832,561,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,561,832,987,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,987,832,1093,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,1093,832,1208,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,1208,832,1437,unlabeled
Wycliffe-005-001r-2010-col1.jpg,731,1437,832,1582,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,0,934,162,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,162,934,437,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,437,934,546,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,546,934,903,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,903,934,1258,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,1258,934,1371,unlabeled
Wycliffe-005-001r-2010-col1.jpg,832,1371,934,1500,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,0,1038,47,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,47,1038,220,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,220,1038,658,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,658,1038,764,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,764,1038,1015,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,1015,1038,1208,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,1208,1038,1511,unlabeled
Wycliffe-005-001r-2010-col1.jpg,934,1511,1038,1544,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,0,1134,43,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,43,1134,139,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,139,1134,246,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,246,1134,743,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,743,1134,855,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,855,1134,1013,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,1013,1134,1070,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,1070,1134,1163,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,1163,1134,1247,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,1247,1134,1445,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1038,1445,1134,1586,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,0,1237,42,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,42,1237,254,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,254,1237,416,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,416,1237,511,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,511,1237,719,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,719,1237,1002,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,1002,1237,1162,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,1162,1237,1390,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1134,1390,1237,1532,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,0,1329,45,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,45,1329,264,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,264,1329,707,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,707,1329,896,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,896,1329,1075,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1237,1075,1329,1309,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,0,1422,183,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,183,1422,473,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,473,1422,688,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,688,1422,795,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,795,1422,906,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,906,1422,1227,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,1227,1422,1469,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1329,1469,1422,1530,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,0,1517,251,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,251,1517,331,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,331,1517,504,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,504,1517,692,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,692,1517,803,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,803,1517,1260,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1422,1260,1517,1362,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,0,1608,468,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,468,1608,705,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,705,1608,818,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,818,1608,984,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,984,1608,1083,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1517,1083,1608,1193,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,0,1703,618,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,618,1703,715,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,715,1703,836,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,836,1703,1079,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,1079,1703,1237,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1608,1237,1703,1371,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,0,1803,34,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,34,1803,157,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,157,1803,380,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,380,1803,709,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,709,1803,811,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,811,1803,918,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,918,1803,1143,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1703,1143,1803,1382,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,0,1896,151,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,151,1896,260,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,260,1896,417,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,417,1896,618,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,618,1896,841,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,841,1896,943,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,943,1896,1243,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,1243,1896,1346,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,1346,1896,1541,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1803,1541,1896,1569,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,0,1998,290,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,290,1998,401,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,401,1998,511,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,511,1998,785,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,785,1998,947,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1896,947,1998,1368,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,0,2100,230,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,230,2100,455,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,455,2100,555,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,555,2100,776,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,776,2100,1002,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,1002,2100,1053,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,1053,2100,1335,unlabeled
Wycliffe-005-001r-2010-col1.jpg,1998,1335,2100,1448,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,0,2200,18,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,18,2200,287,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,287,2200,386,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,386,2200,501,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,501,2200,911,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,911,2200,1021,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,1021,2200,1224,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2100,1224,2200,1382,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,0,2297,441,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,441,2297,553,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,553,2297,717,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,717,2297,1053,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,1053,2297,1281,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2200,1281,2297,1429,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,0,2400,219,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,219,2400,359,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,359,2400,705,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,705,2400,754,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,754,2400,885,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,885,2400,999,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,999,2400,1161,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2297,1161,2400,1381,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,0,2503,171,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,171,2503,426,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,426,2503,716,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,716,2503,940,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,940,2503,1238,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2400,1238,2503,1386,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,0,2603,291,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,291,2603,402,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,402,2603,829,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,829,2603,1004,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,1004,2603,1122,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,1122,2603,1227,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2503,1227,2603,1339,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2603,0,2694,246,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2603,246,2694,411,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2603,411,2694,955,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2603,955,2694,1061,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2603,1061,2694,1279,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2694,0,2786,154,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2694,154,2786,367,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2694,367,2786,743,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2694,743,2786,1052,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2694,1052,2786,1146,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,0,2881,198,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,198,2881,288,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,288,2881,478,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,478,2881,514,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,514,2881,639,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,639,2881,745,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,745,2881,1040,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,1040,2881,1427,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2786,1427,2881,1519,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,0,2976,34,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,34,2976,270,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,270,2976,385,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,385,2976,727,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,727,2976,838,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,838,2976,1019,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2881,1019,2976,1338,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,0,3073,335,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,335,3073,432,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,432,3073,685,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,685,3073,823,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,823,3073,937,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,937,3073,1167,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,1167,3073,1281,unlabeled
Wycliffe-005-001r-2010-col1.jpg,2976,1281,3073,1553,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3073,0,3167,337,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3073,337,3167,532,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3073,532,3167,727,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3073,727,3167,824,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3073,824,3167,1375,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,0,3268,30,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,30,3268,330,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,330,3268,569,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,569,3268,684,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,684,3268,1051,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3167,1051,3268,1249,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,0,3369,41,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,41,3369,344,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,344,3369,448,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,448,3369,563,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,563,3369,835,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,835,3369,1087,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,1087,3369,1333,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3268,1333,3369,1449,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,0,3472,463,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,463,3472,594,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,594,3472,781,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,781,3472,1115,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,1115,3472,1225,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3369,1225,3472,1339,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3472,0,3576,324,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3472,324,3576,773,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3472,773,3576,957,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3472,957,3576,1353,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,0,3673,50,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,50,3673,209,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,209,3673,257,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,257,3673,444,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,444,3673,919,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,919,3673,1033,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,1033,3673,1148,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,1148,3673,1416,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3576,1416,3673,1445,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,0,3772,47,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,47,3772,237,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,237,3772,307,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,307,3772,513,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,513,3772,610,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,610,3772,914,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,914,3772,1051,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,1051,3772,1310,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3673,1310,3772,1420,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,0,3869,364,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,364,3869,557,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,557,3869,629,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,629,3869,841,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,841,3869,932,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,932,3869,1188,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3772,1188,3869,1442,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,0,3968,51,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,51,3968,243,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,243,3968,362,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,362,3968,523,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,523,3968,621,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,621,3968,981,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,981,3968,1116,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3869,1116,3968,1222,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,0,4070,44,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,44,4070,165,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,165,4070,335,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,335,4070,438,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,438,4070,789,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,789,4070,897,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,897,4070,1484,unlabeled
Wycliffe-005-001r-2010-col1.jpg,3968,1484,4070,1591,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,0,4173,403,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,403,4173,497,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,497,4173,620,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,620,4173,804,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,804,4173,1118,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4070,1118,4173,1222,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,0,4269,160,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,160,4269,279,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,279,4269,487,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,487,4269,562,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,562,4269,667,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,667,4269,1083,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,1083,4269,1194,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4173,1194,4269,1477,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,0,4371,170,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,170,4371,344,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,344,4371,518,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,518,4371,618,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,618,4371,777,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,777,4371,1007,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,1007,4371,1269,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,1269,4371,1344,unlabeled
Wycliffe-005-001r-2010-col1.jpg,4269,1344,4371,1435,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,0,121,608,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,608,121,800,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,800,121,904,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,904,121,1003,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,1003,121,1414,unlabeled
Wycliffe-005-001r-2010-col2.jpg,0,1414,121,1509,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,0,216,703,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,703,216,816,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,816,216,982,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,982,216,1289,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,1289,216,1400,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,1400,216,1566,unlabeled
Wycliffe-005-001r-2010-col2.jpg,121,1566,216,1684,unlabeled
Wycliffe-005-001r-2010-col2.jpg,216,0,316,402,unlabeled
Wycliffe-005-001r-2010-col2.jpg,216,402,316,870,unlabeled
Wycliffe-005-001r-2010-col2.jpg,216,870,316,1210,unlabeled
Wycliffe-005-001r-2010-col2.jpg,216,1210,316,1406,unlabeled
Wycliffe-005-001r-2010-col2.jpg,316,0,413,708,unlabeled
Wycliffe-005-001r-2010-col2.jpg,316,708,413,1346,unlabeled
Wycliffe-005-001r-2010-col2.jpg,316,1346,413,1593,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,0,517,316,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,316,517,376,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,376,517,533,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,533,517,793,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,793,517,1001,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,1001,517,1218,unlabeled
Wycliffe-005-001r-2010-col2.jpg,413,1218,517,1501,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,0,616,362,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,362,616,470,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,470,616,761,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,761,616,785,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,785,616,1073,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,1073,616,1297,unlabeled
Wycliffe-005-001r-2010-col2.jpg,517,1297,616,1538,unlabeled
Wycliffe-005-001r-2010-col2.jpg,616,0,712,290,unlabeled
Wycliffe-005-001r-2010-col2.jpg,616,290,712,515,unlabeled
Wycliffe-005-001r-2010-col2.jpg,616,515,712,736,unlabeled
Wycliffe-005-001r-2010-col2.jpg,616,736,712,976,unlabeled
Wycliffe-005-001r-2010-col2.jpg,616,976,712,1212,unlabeled
Wycliffe-005-001r-2010-col2.jpg,712,0,813,491,unlabeled
